currentLocation,participantId
POINT (-1622.9694176783164 3879.0991491150166),18
POINT (-1619.0314894355872 3896.164764139032),116
POINT (-1707.6490501000126 3857.8624883361053),987
POINT (-3911.494818985815 5964.363481167844),372
POINT (962.1520530715737 3980.127291974731),854
POINT (-274.0316171944869 5018.411147335814),45
POINT (-487.0897171083353 3561.0853012862876),777
POINT (-214.5090509123403 3880.653801848147),823
POINT (-215.2111098269591 3882.4477586409803),982
POINT (-3806.2930989343618 6357.97544394966),967
POINT (-3909.180313085497 5956.083991509203),480
POINT (-3897.9404435702236 5959.577554478418),766
POINT (-236.58774701368424 3874.670917001836),520
POINT (-488.85890396573575 3563.7731185650687),448
POINT (-269.15593016604265 5027.453548169068),745
POINT (-3207.6511778980134 6482.331495472713),263
POINT (-1516.8294377551333 3829.817788384616),819
POINT (-239.05913243073036 3872.271155820495),821
POINT (-495.08445085909506 3551.7618513289035),490
POINT (-1534.4187316185314 3816.1333765500444),260
POINT (-489.48360318702703 3558.989184268675),283
POINT (-230.11625472777484 3871.7633791138833),800
POINT (-3892.782277761044 5982.221698758589),524
POINT (-239.8552744524117 3863.7944359171206),123
POINT (-1528.4629405618987 3811.347615356978),479
POINT (-3896.0213887532964 5958.592836619141),695
POINT (1798.8647720902827 4335.385706170589),73
POINT (-256.501707813746 5014.402196247808),852
POINT (-265.3017066024286 5035.921672622),347
POINT (-256.5935673280818 5014.090338030628),242
POINT (-267.4824936259018 5033.272899337302),763
POINT (-273.59561631709886 5020.368262373743),821
POINT (-3782.241375696269 6380.840319918993),160
POINT (-499.7610482772393 3556.4240209571244),266
POINT (-220.99749445530423 3880.939403973818),522
POINT (-3219.92384723146 6486.349203152391),454
POINT (-217.22766518827694 3883.4074129254727),331
POINT (-3907.751380435666 5960.026862897583),376
POINT (-3913.0151714663543 5974.804975133168),552
POINT (-256.34653829643037 5037.916360282399),100
POINT (1795.160970373997 4339.618842749617),703
POINT (778.1871533004738 933.3093418997718),81
POINT (-3802.2127526025047 6370.469389178654),306
POINT (-213.5418532405956 3872.0209454753995),882
POINT (-500.02914864459757 3553.21388449223),31
POINT (953.290783260115 3988.9640319087043),69
POINT (-1605.686367886815 3901.3659397669917),583
POINT (-511.7375330066044 3549.6465105924613),385
POINT (-3218.209177757146 6481.595326616312),3
POINT (-270.2785662169581 5033.118795539045),552
POINT (-230.34680595490448 3879.298163330513),172
POINT (758.1159357696057 924.5278929318065),769
POINT (-502.2949576671194 3538.0473135248612),202
POINT (-237.9189511029793 3880.387445823098),39
POINT (-1696.035458992632 3853.507651784357),320
POINT (-3902.703816499387 5962.747246587022),339
POINT (764.0092801917017 934.7215758255866),197
POINT (966.8494141236228 4002.188872288843),94
POINT (-219.83823114297277 3873.6113426793636),304
POINT (-1710.0789361294744 3875.5975783809804),409
POINT (-3224.3373798369184 6478.070493800682),597
POINT (-212.12621039610002 3869.354757257529),329
POINT (-505.6966427783709 3562.6104289038835),155
POINT (-238.52117717630261 3879.6555998869835),54
POINT (1795.5749380515083 4338.747394073331),947
POINT (-250.04852426638328 5028.331498360858),585
POINT (-234.52866977302156 3878.2246559345062),377
POINT (-1601.33200397297 3884.4549288417543),277
POINT (-1695.913719295565 3860.3066652718817),363
POINT (-3909.750468811846 5960.9075380667855),485
POINT (1808.4154806032082 4329.467130991267),656
POINT (-1595.1594677278454 3897.926602171422),403
POINT (1817.4959851142285 4342.857658647382),36
POINT (-3210.1895530160496 6472.683233992362),344
POINT (-508.6911929230182 3538.1416529230337),353
POINT (-1531.8034372550107 3810.2956290473285),399
POINT (769.5699265815168 946.9566843698179),61
POINT (-3916.1759516623047 5958.863161519885),444
POINT (-507.5234246888048 3545.2713578867942),326
POINT (-234.09032994726226 3884.1417934221104),102
POINT (-3796.6220770738714 6365.265722691097),747
POINT (-3789.907203019325 6364.169592261388),466
POINT (-3213.0936662798713 6479.999698162666),547
POINT (-496.3130514892673 3552.4173572844034),976
POINT (-1529.0669579813707 3830.1830613825095),295
POINT (-222.89605875876998 3884.2308090479823),952
POINT (-3809.1678088001077 6381.512929680187),521
POINT (-239.98846665368526 3885.0046456446016),315
POINT (-1700.331687095102 3856.5893873902614),425
POINT (-3207.7273288768192 6491.378773610409),742
POINT (-263.0816314382641 5027.137140610708),309
POINT (-231.86527894481932 3872.75327654153),592
POINT (-3897.4004246861646 5974.484212708886),627
POINT (-3906.4686682020506 5971.183947751098),0
POINT (-222.19552088611198 3865.2682312224692),343
POINT (-3909.9442552180863 5960.872629495242),758
POINT (-256.3070542979355 5039.951402661204),584
POINT (-235.33207290719415 3881.083836427817),132
POINT (-3215.706553408788 6501.369385435114),743
POINT (-3220.80235730403 6487.145884902194),677
POINT (-3913.860836149449 5964.454203149207),520
POINT (-510.3185527936155 3540.9612697337943),79
POINT (-1594.4759712289267 3879.950598205262),1010
POINT (-3895.812094226253 5954.086065582647),455
POINT (-3794.856822678465 6359.5426656695045),333
POINT (-274.5847401568658 5027.029124292229),874
POINT (-226.59992585880585 3890.9263090553422),732
POINT (-1529.0157727050237 3826.8277486374195),355
POINT (-249.62232268824093 5039.936769581872),646
POINT (966.1413364105789 3976.7793369496467),48
POINT (-266.79723134086987 5014.997310585046),77
POINT (-1707.724121650504 3856.078839715434),90
POINT (-3796.937701789991 6375.684952185262),337
POINT (-273.7835813999727 5034.238065372675),504
POINT (-251.7344140472612 5020.034004883127),171
POINT (-3914.258293897199 5967.325180610579),677
POINT (970.2077597812543 3985.529305782572),880
POINT (-1608.739873034647 3891.0725589000917),103
POINT (-239.49513330811834 3870.3140407825663),45
POINT (-3907.851020634392 5979.448759462118),549
POINT (-508.96788120314943 3561.6931261819905),409
POINT (-1711.4296077199403 3854.8657219327843),79
POINT (-215.8971588023263 3877.9559372969443),669
POINT (-3796.5542025595914 6353.39540049193),719
POINT (-3800.7767962427974 6379.533848270709),549
POINT (-258.80776774012986 5027.0655498739425),908
POINT (-246.82133868440891 5023.394055309517),167
POINT (-3901.6202583690742 5960.780318241938),664
POINT (774.9412767831628 931.5188048236467),983
POINT (-1523.5597091830136 3816.9127359571103),31
POINT (-222.41899699411331 3882.09360935062),114
POINT (-213.90757929776126 3874.1834443939715),515
POINT (-266.9219861340581 5023.017901594123),366
POINT (-503.66005720651754 3555.7026924169513),150
POINT (-263.8129976236438 5018.492814276929),547
POINT (-1516.012672241822 3809.635287291491),89
POINT (-232.10918079126122 3871.44171993402),546
POINT (1822.311756628641 4344.955390763846),164
POINT (-221.63556358057303 3887.2267233382477),85
POINT (-270.4714234446151 5020.952451794206),99
POINT (-3208.4751104768907 6479.278281152528),333
POINT (-1621.1982729944546 3898.3889705829506),431
POINT (-211.3223724719001 3878.4397301629665),764
POINT (-211.6305464240237 3871.5118173359165),1010
POINT (-3210.5559895884167 6495.420567668285),337
POINT (-262.1162089054466 5034.992912227236),446
POINT (-3893.4376400347055 5964.844212754104),662
POINT (-228.2069567447686 3866.577515816636),854
POINT (-1704.673349465398 3866.2314818457626),481
POINT (954.9262578508607 4002.2052060751193),210
POINT (-229.19557906628583 3881.400661603726),0
POINT (-260.42847757235927 5017.139840699581),724
POINT (-233.80643755056002 3890.1860652052987),290
POINT (-3796.571265217624 6352.947618509339),344
POINT (-1709.802247849343 3852.0461051220236),353
POINT (-258.91549498811867 5037.532036268972),1003
POINT (-1700.3183449792073 3857.9211182497993),416
POINT (-3911.0286569017267 5953.82487970406),740
POINT (-1597.8549899745396 3884.089648257585),389
POINT (-3809.0211116569685 6360.976205602299),15
POINT (-1537.2818765535867 3807.8134990352573),612
POINT (-220.9647361506632 3890.2116960897306),912
POINT (-234.61944627967412 3879.35644161582),745
POINT (1798.4587112794977 4350.114159878584),807
POINT (-253.01048059124042 5037.246601406608),736
POINT (-228.54514755189555 3879.04003405746),309
POINT (-252.5037679944657 5040.205092988449),300
POINT (-229.08609821934715 3888.0924958298688),904
POINT (-1524.8324499952248 3805.109577971741),667
POINT (-506.9104634424954 3557.479042870761),505
POINT (-216.5563312395915 3883.059624199662),535
POINT (-265.39981432245304 5034.34234440202),618
POINT (-3805.9409470747596 6374.89006394176),552
POINT (-512.0810641126168 3554.2252110480295),293
POINT (-272.08526657595655 5016.834938458507),137
POINT (955.2405600382175 3993.06160377137),145
POINT (-273.5054279423061 5039.741661277472),521
POINT (-222.08116228572402 3881.13833886972),1009
POINT (-1610.0612316613895 3877.776530017316),666
POINT (-1716.5792514659581 3867.948415598472),461
POINT (-1532.243682640346 3826.359017861253),1004
POINT (-3804.5908899587203 6361.859711133289),3
POINT (-487.8198169057147 3563.0067623254527),403
POINT (-229.70284413084184 3867.6672989601843),302
POINT (-217.39509693705187 3883.940736769497),913
POINT (975.1478999893832 3995.9975347990753),982
POINT (-239.96242255686093 3880.525022376106),461
POINT (-1525.0701349854976 3816.758081463563),357
POINT (-264.65273861414335 5019.860485667132),800
POINT (-512.8116554125105 3548.5154977484754),550
POINT (950.1180483544584 3988.2862581147297),955
POINT (-213.61585195390947 3875.696220728048),316
POINT (-3207.715612311195 6502.420617477849),265
POINT (-3204.389937825032 6496.217429122965),489
POINT (-1514.045899690825 3812.8686598764957),389
POINT (767.8938647192572 938.5014678804163),62
POINT (-224.17069015112153 3882.127802570425),866
POINT (-511.69183861345664 3561.2449242930625),116
POINT (-220.57278528243648 3886.613438683979),489
POINT (-246.9992013513351 5018.905820780057),42
POINT (-268.8075346140904 5012.213537866045),779
POINT (975.849958904002 3994.203578006242),823
POINT (-1608.4337219627039 3879.064895182411),705
POINT (-3199.3291929226107 6489.838382246596),585
POINT (-487.87453440954494 3536.680991875542),865
POINT (-225.76280697315084 3880.8917180902836),349
POINT (-226.7388370458207 3885.8165772292987),337
POINT (-3218.038882392646 6484.184185459459),372
POINT (-3199.2542618654747 6496.224738532091),945
POINT (-3901.6521002375152 5979.218215863095),1003
POINT (-1710.691671892128 3866.2878567786206),396
POINT (-1697.3531917357966 3863.8374313024146),408
POINT (-235.74553786808096 3870.5695868943008),1001
POINT (-515.1581529249902 3537.395656913778),287
POINT (-235.74208233058957 3885.0216889857966),552
POINT (-227.57972501907807 3886.8958056739875),446
POINT (-231.11978448075612 3869.2996937918624),861
POINT (-3800.2649020845156 6380.461074209318),28
POINT (-268.41479257697114 5023.274532193448),282
POINT (1802.6006993179678 4329.264627956761),115
POINT (-252.66043670654017 5025.230219162198),591
POINT (-269.5866335975243 5024.440319763601),735
POINT (962.9733304166632 3981.898178740024),656
POINT (-251.26718984098105 5040.323178211614),534
POINT (-1620.2126775744641 3885.9132117796667),159
POINT (-252.85759855361678 5027.201609259465),25
POINT (-246.35996810705905 5039.475155529717),278
POINT (-229.77245228357975 3863.570957227328),685
POINT (-3911.8017589087863 5968.007942081878),377
POINT (-1609.810242957027 3893.2952060030584),157
POINT (-3216.488318624917 6480.693333786857),758
POINT (-3910.827949285904 5977.2503657917205),361
POINT (773.9298940897064 936.6251120459825),114
POINT (-507.4219492572551 3553.372938306857),58
POINT (-274.01821020466974 5014.861915836563),623
POINT (-495.3812074091642 3564.684060592359),29
POINT (1798.5793028374537 4324.559950263262),992
POINT (-505.177464578605 3538.7803950654743),813
POINT (-1511.405094947961 3800.379843340422),865
POINT (-250.38807876422254 5025.106738530776),619
POINT (-218.82490681283863 3881.6222264994512),371
POINT (-234.85530358025002 3885.6112019616407),482
POINT (-3792.008919154232 6379.687628685114),100
POINT (-223.7148581860048 3869.1659941678954),425
POINT (779.7901547846424 923.121656218164),810
POINT (-3221.3233264739874 6486.835853467864),869
POINT (-236.29762822555665 3885.552903196157),144
POINT (760.6033532157387 925.101089589663),1001
POINT (774.9804572182447 921.7700983222078),845
POINT (-3917.7909018521027 5961.235235552181),936
POINT (1797.841418530698 4347.41484151825),781
POINT (762.0778403560978 918.647934008159),779
POINT (-3902.8749601552768 5962.089236145492),308
POINT (-251.9831682783938 5014.840021013202),728
POINT (-268.2166712457347 5013.059341402666),863
POINT (-266.44370783610077 5014.39781191508),480
POINT (-216.59208976207793 3888.5521469233536),276
POINT (-3787.396794905063 6361.805273285841),171
POINT (-3784.475480309499 6358.762400339184),391
POINT (-275.05429660270613 5019.549055958058),936
POINT (-234.7857159076978 3871.70011609442),33
POINT (-3205.587722954163 6501.458286546942),584
POINT (-250.77605911981848 5033.960448177563),929
POINT (-217.44668439202528 3866.7429144599537),728
POINT (-267.20764996868974 5019.186449901119),758
POINT (-231.90722394973224 3866.3007053618317),480
POINT (1817.5634727241531 4329.491513052343),642
POINT (960.2427550885675 3985.3131552719783),800
POINT (-1602.4241016812257 3886.681691174873),490
POINT (-219.57867687632273 3878.2429103055274),490
POINT (-221.3684338655749 3867.2385956268454),845
POINT (-3897.111320278738 5963.394628826735),304
POINT (-218.26169016617413 3864.841152860879),335
POINT (-3211.396877561674 6496.499796112974),446
POINT (1803.5983605969477 4340.932940642954),121
POINT (-230.52482853326802 3892.674833794273),307
POINT (-1716.269207851315 3851.300109112768),287
POINT (-235.56726105627263 3863.7895269799055),564
POINT (778.1112038050857 922.9042873383668),642
POINT (-229.69216563391888 3863.4401673509146),971
POINT (-490.01482489511267 3554.172742871523),823
POINT (-1701.808461721726 3861.23690832017),345
POINT (-505.27822626635214 3537.089898250704),685
POINT (-1713.9796772708096 3855.879070746742),985
POINT (-219.4947476866319 3871.094118999834),182
POINT (-3804.984580651868 6361.568491050383),33
POINT (-233.85117377228823 3884.6704482033206),165
POINT (-268.580881386412 5035.051154173502),86
POINT (-246.62019251696765 5039.300532468719),297
POINT (-1620.2082731666153 3876.8944583937214),985
POINT (-225.19163281262874 3873.813515097804),345
POINT (-268.091344036508 5035.564186197597),361
POINT (-226.1874178652344 3892.8889731178892),449
POINT (-269.7094843929104 5021.9454313499855),998
POINT (-219.9133417766069 3889.951806984004),134
POINT (-221.1087139449378 3877.799140666708),844
POINT (-248.07833712696413 5020.118052028648),882
POINT (-3803.7537248943095 6377.335454600312),361
POINT (954.6134719482613 3984.119363052396),1001
POINT (-226.71652234049384 3889.4665804319407),649
POINT (-255.3772005335838 5016.982426148189),943
POINT (-3889.315600087864 5980.755231110402),160
POINT (-253.71907890289992 5039.050527175722),275
POINT (-3891.5497047010936 5958.677311530592),391
POINT (-260.1383549058804 5020.4030565513685),308
POINT (-246.49069176699996 5025.564607111187),829
POINT (1813.382163008774 4343.212337759958),114
POINT (-3787.593961681222 6373.80911172546),913
POINT (-3909.658591383454 5964.704081188246),366
POINT (1814.3935457022303 4338.106030537623),983
POINT (-1536.4035872907496 3814.6922233985774),159
POINT (-3901.1071144911825 5962.510791181098),263
POINT (-235.17300050654188 3873.8483247967365),998
